riding_id,riding_name,province,party,votes
35090,Sarnia--Lambton--Bkejwanong,ON,LPC,28940
35090,Sarnia--Lambton--Bkejwanong,ON,CPC,40597
35090,Sarnia--Lambton--Bkejwanong,ON,NDP,4088
35090,Sarnia--Lambton--Bkejwanong,ON,BQ,0
35090,Sarnia--Lambton--Bkejwanong,ON,GPC,0
35090,Sarnia--Lambton--Bkejwanong,ON,PPC,1136
35090,Sarnia--Lambton--Bkejwanong,ON,OTH,1628
35091,Sault Ste. Marie--Algoma,ON,LPC,30936
35091,Sault Ste. Marie--Algoma,ON,CPC,29208
35091,Sault Ste. Marie--Algoma,ON,NDP,4327
35091,Sault Ste. Marie--Algoma,ON,BQ,0
35091,Sault Ste. Marie--Algoma,ON,GPC,541
35091,Sault Ste. Marie--Algoma,ON,PPC,0
35091,Sault Ste. Marie--Algoma,ON,OTH,305
35092,Scarborough--Agincourt,ON,LPC,27552
35092,Scarborough--Agincourt,ON,CPC,21732
35092,Scarborough--Agincourt,ON,NDP,1449
35092,Scarborough--Agincourt,ON,BQ,0
35092,Scarborough--Agincourt,ON,GPC,0
35092,Scarborough--Agincourt,ON,PPC,0
35092,Scarborough--Agincourt,ON,OTH,0
35093,Scarborough Centre--Don Valley East,ON,LPC,27557
35093,Scarborough Centre--Don Valley East,ON,CPC,18307
35093,Scarborough Centre--Don Valley East,ON,NDP,1565
35093,Scarborough Centre--Don Valley East,ON,BQ,0
35093,Scarborough Centre--Don Valley East,ON,GPC,0
35093,Scarborough Centre--Don Valley East,ON,PPC,659
35093,Scarborough Centre--Don Valley East,ON,OTH,0
35094,Scarborough--Guildwood--Rouge Park,ON,LPC,35295
35094,Scarborough--Guildwood--Rouge Park,ON,CPC,17485
35094,Scarborough--Guildwood--Rouge Park,ON,NDP,1772
35094,Scarborough--Guildwood--Rouge Park,ON,BQ,0
35094,Scarborough--Guildwood--Rouge Park,ON,GPC,633
35094,Scarborough--Guildwood--Rouge Park,ON,PPC,0
35094,Scarborough--Guildwood--Rouge Park,ON,OTH,0
35095,Scarborough North,ON,LPC,29418
35095,Scarborough North,ON,CPC,15487
35095,Scarborough North,ON,NDP,1827
35095,Scarborough North,ON,BQ,0
35095,Scarborough North,ON,GPC,0
35095,Scarborough North,ON,PPC,0
35095,Scarborough North,ON,OTH,0
35096,Scarborough Southwest,ON,LPC,33495
35096,Scarborough Southwest,ON,CPC,16652
35096,Scarborough Southwest,ON,NDP,2730
35096,Scarborough Southwest,ON,BQ,0
35096,Scarborough Southwest,ON,GPC,754
35096,Scarborough Southwest,ON,PPC,567
35096,Scarborough Southwest,ON,OTH,278
35097,Scarborough--Woburn,ON,LPC,25281
35097,Scarborough--Woburn,ON,CPC,14291
35097,Scarborough--Woburn,ON,NDP,1466
35097,Scarborough--Woburn,ON,BQ,0
35097,Scarborough--Woburn,ON,GPC,499
35097,Scarborough--Woburn,ON,PPC,0
35097,Scarborough--Woburn,ON,OTH,331
35098,Simcoe--Grey,ON,LPC,29455
35098,Simcoe--Grey,ON,CPC,35364
35098,Simcoe--Grey,ON,NDP,1574
35098,Simcoe--Grey,ON,BQ,0
35098,Simcoe--Grey,ON,GPC,991
35098,Simcoe--Grey,ON,PPC,523
35098,Simcoe--Grey,ON,OTH,0
35099,Simcoe North,ON,LPC,29767
35099,Simcoe North,ON,CPC,32241
35099,Simcoe North,ON,NDP,2508
35099,Simcoe North,ON,BQ,0
35099,Simcoe North,ON,GPC,1260
35099,Simcoe North,ON,PPC,638
35099,Simcoe North,ON,OTH,191
35100,Spadina--Harbourfront,ON,LPC,31832
35100,Spadina--Harbourfront,ON,CPC,16286
35100,Spadina--Harbourfront,ON,NDP,4107
35100,Spadina--Harbourfront,ON,BQ,0
35100,Spadina--Harbourfront,ON,GPC,448
35100,Spadina--Harbourfront,ON,PPC,193
35100,Spadina--Harbourfront,ON,OTH,124
35101,St. Catharines,ON,LPC,34750
35101,St. Catharines,ON,CPC,27013
35101,St. Catharines,ON,NDP,4021
35101,St. Catharines,ON,BQ,0
35101,St. Catharines,ON,GPC,0
35101,St. Catharines,ON,PPC,522
35101,St. Catharines,ON,OTH,504
35102,Stormont--Dundas--Glengarry,ON,LPC,26407
35102,Stormont--Dundas--Glengarry,ON,CPC,37399
35102,Stormont--Dundas--Glengarry,ON,NDP,1653
35102,Stormont--Dundas--Glengarry,ON,BQ,0
35102,Stormont--Dundas--Glengarry,ON,GPC,674
35102,Stormont--Dundas--Glengarry,ON,PPC,0
35102,Stormont--Dundas--Glengarry,ON,OTH,274
35103,Sudbury,ON,LPC,31551
35103,Sudbury,ON,CPC,23835
35103,Sudbury,ON,NDP,4680
35103,Sudbury,ON,BQ,0
35103,Sudbury,ON,GPC,0
35103,Sudbury,ON,PPC,773
35103,Sudbury,ON,OTH,0
35104,Sudbury East--Manitoulin--Nickel Belt,ON,LPC,25075
35104,Sudbury East--Manitoulin--Nickel Belt,ON,CPC,29156
35104,Sudbury East--Manitoulin--Nickel Belt,ON,NDP,4822
35104,Sudbury East--Manitoulin--Nickel Belt,ON,BQ,0
35104,Sudbury East--Manitoulin--Nickel Belt,ON,GPC,465
35104,Sudbury East--Manitoulin--Nickel Belt,ON,PPC,489
35104,Sudbury East--Manitoulin--Nickel Belt,ON,OTH,316
35105,Taiaiako'n--Parkdale--High Park,ON,LPC,36439
35105,Taiaiako'n--Parkdale--High Park,ON,CPC,12662
35105,Taiaiako'n--Parkdale--High Park,ON,NDP,15003
35105,Taiaiako'n--Parkdale--High Park,ON,BQ,0
35105,Taiaiako'n--Parkdale--High Park,ON,GPC,700
35105,Taiaiako'n--Parkdale--High Park,ON,PPC,0
35105,Taiaiako'n--Parkdale--High Park,ON,OTH,509
35106,Thornhill,ON,LPC,20873
35106,Thornhill,ON,CPC,44419
35106,Thornhill,ON,NDP,833
35106,Thornhill,ON,BQ,0
35106,Thornhill,ON,GPC,353
35106,Thornhill,ON,PPC,440
35106,Thornhill,ON,OTH,0
35107,Thunder Bay--Rainy River,ON,LPC,21125
35107,Thunder Bay--Rainy River,ON,CPC,18685
35107,Thunder Bay--Rainy River,ON,NDP,2954
35107,Thunder Bay--Rainy River,ON,BQ,0
35107,Thunder Bay--Rainy River,ON,GPC,334
35107,Thunder Bay--Rainy River,ON,PPC,433
35107,Thunder Bay--Rainy River,ON,OTH,0
35108,Thunder Bay--Superior North,ON,LPC,25134
35108,Thunder Bay--Superior North,ON,CPC,16267
35108,Thunder Bay--Superior North,ON,NDP,3235
35108,Thunder Bay--Superior North,ON,BQ,0
35108,Thunder Bay--Superior North,ON,GPC,417
35108,Thunder Bay--Superior North,ON,PPC,459
35108,Thunder Bay--Superior North,ON,OTH,0
35109,Toronto Centre,ON,LPC,37907
35109,Toronto Centre,ON,CPC,12321
35109,Toronto Centre,ON,NDP,7358
35109,Toronto Centre,ON,BQ,0
35109,Toronto Centre,ON,GPC,664
35109,Toronto Centre,ON,PPC,235
35109,Toronto Centre,ON,OTH,437
35110,Toronto--Danforth,ON,LPC,39191
35110,Toronto--Danforth,ON,CPC,11187
35110,Toronto--Danforth,ON,NDP,7626
35110,Toronto--Danforth,ON,BQ,0
35110,Toronto--Danforth,ON,GPC,626
35110,Toronto--Danforth,ON,PPC,0
35110,Toronto--Danforth,ON,OTH,251
35111,Toronto--St. Paul's,ON,LPC,44313
35111,Toronto--St. Paul's,ON,CPC,23700
35111,Toronto--St. Paul's,ON,NDP,2496
35111,Toronto--St. Paul's,ON,BQ,0
35111,Toronto--St. Paul's,ON,GPC,552
35111,Toronto--St. Paul's,ON,PPC,329
35111,Toronto--St. Paul's,ON,OTH,191
35112,University--Rosedale,ON,LPC,39847
35112,University--Rosedale,ON,CPC,14624
35112,University--Rosedale,ON,NDP,6168
35112,University--Rosedale,ON,BQ,0
35112,University--Rosedale,ON,GPC,1066
35112,University--Rosedale,ON,PPC,0
35112,University--Rosedale,ON,OTH,560
35113,Vaughan--Woodbridge,ON,LPC,25617
35113,Vaughan--Woodbridge,ON,CPC,40422
35113,Vaughan--Woodbridge,ON,NDP,891
35113,Vaughan--Woodbridge,ON,BQ,0
35113,Vaughan--Woodbridge,ON,GPC,0
35113,Vaughan--Woodbridge,ON,PPC,425
35113,Vaughan--Woodbridge,ON,OTH,0
35114,Waterloo,ON,LPC,37579
35114,Waterloo,ON,CPC,20571
35114,Waterloo,ON,NDP,2617
35114,Waterloo,ON,BQ,0
35114,Waterloo,ON,GPC,1599
35114,Waterloo,ON,PPC,348
35114,Waterloo,ON,OTH,479
35115,Wellington--Halton Hills North,ON,LPC,29609
35115,Wellington--Halton Hills North,ON,CPC,33736
35115,Wellington--Halton Hills North,ON,NDP,1346
35115,Wellington--Halton Hills North,ON,BQ,0
35115,Wellington--Halton Hills North,ON,GPC,1389
35115,Wellington--Halton Hills North,ON,PPC,566
35115,Wellington--Halton Hills North,ON,OTH,0
35116,Whitby,ON,LPC,35624
35116,Whitby,ON,CPC,29620
35116,Whitby,ON,NDP,1638
35116,Whitby,ON,BQ,0
35116,Whitby,ON,GPC,506
35116,Whitby,ON,PPC,0
35116,Whitby,ON,OTH,206
35117,Willowdale,ON,LPC,25488
35117,Willowdale,ON,CPC,20977
35117,Willowdale,ON,NDP,1224
35117,Willowdale,ON,BQ,0
35117,Willowdale,ON,GPC,0
35117,Willowdale,ON,PPC,0
35117,Willowdale,ON,OTH,0
35118,Windsor--Tecumseh--Lakeshore,ON,LPC,32086
35118,Windsor--Tecumseh--Lakeshore,ON,CPC,32090
35118,Windsor--Tecumseh--Lakeshore,ON,NDP,4240
35118,Windsor--Tecumseh--Lakeshore,ON,BQ,0
35118,Windsor--Tecumseh--Lakeshore,ON,GPC,468
35118,Windsor--Tecumseh--Lakeshore,ON,PPC,828
35118,Windsor--Tecumseh--Lakeshore,ON,OTH,426
35119,Windsor West,ON,LPC,16986
35119,Windsor West,ON,CPC,21412
35119,Windsor West,ON,NDP,15256
35119,Windsor West,ON,BQ,0
35119,Windsor West,ON,GPC,397
35119,Windsor West,ON,PPC,553
35119,Windsor West,ON,OTH,284
35120,York Centre,ON,LPC,20318
35120,York Centre,ON,CPC,26110
35120,York Centre,ON,NDP,1191
35120,York Centre,ON,BQ,0
35120,York Centre,ON,GPC,0
35120,York Centre,ON,PPC,0
35120,York Centre,ON,OTH,0
35121,York--Durham,ON,LPC,28726
35121,York--Durham,ON,CPC,40329
35121,York--Durham,ON,NDP,1829
35121,York--Durham,ON,BQ,0
35121,York--Durham,ON,GPC,797
35121,York--Durham,ON,PPC,901
35121,York--Durham,ON,OTH,0
35122,York South--Weston--Etobicoke,ON,LPC,24663
35122,York South--Weston--Etobicoke,ON,CPC,17746
35122,York South--Weston--Etobicoke,ON,NDP,2190
35122,York South--Weston--Etobicoke,ON,BQ,0
35122,York South--Weston--Etobicoke,ON,GPC,0
35122,York South--Weston--Etobicoke,ON,PPC,0
35122,York South--Weston--Etobicoke,ON,OTH,0
46001,Brandon--Souris,MB,LPC,10766
46001,Brandon--Souris,MB,CPC,28624
46001,Brandon--Souris,MB,NDP,6637
46001,Brandon--Souris,MB,BQ,0
46001,Brandon--Souris,MB,GPC,0
46001,Brandon--Souris,MB,PPC,0
46001,Brandon--Souris,MB,OTH,0
46002,Churchill--Keewatinook Aski,MB,LPC,9313
46002,Churchill--Keewatinook Aski,MB,CPC,4927
46002,Churchill--Keewatinook Aski,MB,NDP,5880
46002,Churchill--Keewatinook Aski,MB,BQ,0
46002,Churchill--Keewatinook Aski,MB,GPC,0
46002,Churchill--Keewatinook Aski,MB,PPC,349
46002,Churchill--Keewatinook Aski,MB,OTH,0
46003,Elmwood--Transcona,MB,LPC,10512
46003,Elmwood--Transcona,MB,CPC,19463
46003,Elmwood--Transcona,MB,NDP,16138
46003,Elmwood--Transcona,MB,BQ,0
46003,Elmwood--Transcona,MB,GPC,321
46003,Elmwood--Transcona,MB,PPC,396
46003,Elmwood--Transcona,MB,OTH,0
46004,Kildonan--St. Paul,MB,LPC,24808
46004,Kildonan--St. Paul,MB,CPC,26364
46004,Kildonan--St. Paul,MB,NDP,3863
46004,Kildonan--St. Paul,MB,BQ,0
46004,Kildonan--St. Paul,MB,GPC,0
46004,Kildonan--St. Paul,MB,PPC,486
46004,Kildonan--St. Paul,MB,OTH,0
46005,Portage--Lisgar,MB,LPC,10493
46005,Portage--Lisgar,MB,CPC,31889
46005,Portage--Lisgar,MB,NDP,2011
46005,Portage--Lisgar,MB,BQ,0
46005,Portage--Lisgar,MB,GPC,595
46005,Portage--Lisgar,MB,PPC,977
46005,Portage--Lisgar,MB,OTH,0
46006,Provencher,MB,LPC,13394
46006,Provencher,MB,CPC,34364
46006,Provencher,MB,NDP,2398
46006,Provencher,MB,BQ,0
46006,Provencher,MB,GPC,705
46006,Provencher,MB,PPC,942
46006,Provencher,MB,OTH,0
46007,Riding Mountain,MB,LPC,9281
46007,Riding Mountain,MB,CPC,28409
46007,Riding Mountain,MB,NDP,3072
46007,Riding Mountain,MB,BQ,0
46007,Riding Mountain,MB,GPC,547
46007,Riding Mountain,MB,PPC,564
46007,Riding Mountain,MB,OTH,0
46008,St. Boniface--St. Vital,MB,LPC,32599
46008,St. Boniface--St. Vital,MB,CPC,17625
46008,St. Boniface--St. Vital,MB,NDP,3773
46008,St. Boniface--St. Vital,MB,BQ,0
46008,St. Boniface--St. Vital,MB,GPC,0
46008,St. Boniface--St. Vital,MB,PPC,523
46008,St. Boniface--St. Vital,MB,OTH,0
46009,Selkirk--Interlake--Eastman,MB,LPC,16570
46009,Selkirk--Interlake--Eastman,MB,CPC,32788
46009,Selkirk--Interlake--Eastman,MB,NDP,3535
46009,Selkirk--Interlake--Eastman,MB,BQ,0
46009,Selkirk--Interlake--Eastman,MB,GPC,709
46009,Selkirk--Interlake--Eastman,MB,PPC,473
46009,Selkirk--Interlake--Eastman,MB,OTH,404
46010,Winnipeg Centre,MB,LPC,12138
46010,Winnipeg Centre,MB,CPC,7658
46010,Winnipeg Centre,MB,NDP,13524
46010,Winnipeg Centre,MB,BQ,0
46010,Winnipeg Centre,MB,GPC,389
46010,Winnipeg Centre,MB,PPC,367
46010,Winnipeg Centre,MB,OTH,213
46011,Winnipeg North,MB,LPC,19792
46011,Winnipeg North,MB,CPC,11740
46011,Winnipeg North,MB,NDP,2059
46011,Winnipeg North,MB,BQ,0
46011,Winnipeg North,MB,GPC,194
46011,Winnipeg North,MB,PPC,274
46011,Winnipeg North,MB,OTH,114
46012,Winnipeg South,MB,LPC,27337
46012,Winnipeg South,MB,CPC,16252
46012,Winnipeg South,MB,NDP,2114
46012,Winnipeg South,MB,BQ,0
46012,Winnipeg South,MB,GPC,231
46012,Winnipeg South,MB,PPC,385
46012,Winnipeg South,MB,OTH,0
46013,Winnipeg South Centre,MB,LPC,33834
46013,Winnipeg South Centre,MB,CPC,14748
46013,Winnipeg South Centre,MB,NDP,3463
46013,Winnipeg South Centre,MB,BQ,0
46013,Winnipeg South Centre,MB,GPC,450
46013,Winnipeg South Centre,MB,PPC,272
46013,Winnipeg South Centre,MB,OTH,411
46014,Winnipeg West,MB,LPC,30276
46014,Winnipeg West,MB,CPC,22659
46014,Winnipeg West,MB,NDP,2218
46014,Winnipeg West,MB,BQ,0
46014,Winnipeg West,MB,GPC,438
46014,Winnipeg West,MB,PPC,0
46014,Winnipeg West,MB,OTH,0
47001,Battlefords--Lloydminster--Meadow Lake,SK,LPC,7073
47001,Battlefords--Lloydminster--Meadow Lake,SK,CPC,28634
47001,Battlefords--Lloydminster--Meadow Lake,SK,NDP,1816
47001,Battlefords--Lloydminster--Meadow Lake,SK,BQ,0
47001,Battlefords--Lloydminster--Meadow Lake,SK,GPC,0
47001,Battlefords--Lloydminster--Meadow Lake,SK,PPC,0
47001,Battlefords--Lloydminster--Meadow Lake,SK,OTH,264
47002,Carlton Trail--Eagle Creek,SK,LPC,8008
47002,Carlton Trail--Eagle Creek,SK,CPC,36427
47002,Carlton Trail--Eagle Creek,SK,NDP,2616
47002,Carlton Trail--Eagle Creek,SK,BQ,0
47002,Carlton Trail--Eagle Creek,SK,GPC,0
47002,Carlton Trail--Eagle Creek,SK,PPC,0
47002,Carlton Trail--Eagle Creek,SK,OTH,0
47003,Desnethé--Missinippi--Churchill River,SK,LPC,5876
47003,Desnethé--Missinippi--Churchill River,SK,CPC,2301
47003,Desnethé--Missinippi--Churchill River,SK,NDP,850
47003,Desnethé--Missinippi--Churchill River,SK,BQ,0
47003,Desnethé--Missinippi--Churchill River,SK,GPC,0
47003,Desnethé--Missinippi--Churchill River,SK,PPC,0
47003,Desnethé--Missinippi--Churchill River,SK,OTH,0
47004,Moose Jaw--Lake Centre--Lanigan,SK,LPC,7661
47004,Moose Jaw--Lake Centre--Lanigan,SK,CPC,32991
47004,Moose Jaw--Lake Centre--Lanigan,SK,NDP,3458
47004,Moose Jaw--Lake Centre--Lanigan,SK,BQ,0
47004,Moose Jaw--Lake Centre--Lanigan,SK,GPC,411
47004,Moose Jaw--Lake Centre--Lanigan,SK,PPC,1358
47004,Moose Jaw--Lake Centre--Lanigan,SK,OTH,0
47005,Prince Albert,SK,LPC,7451
47005,Prince Albert,SK,CPC,27763
47005,Prince Albert,SK,NDP,3630
47005,Prince Albert,SK,BQ,0
47005,Prince Albert,SK,GPC,0
47005,Prince Albert,SK,PPC,0
47005,Prince Albert,SK,OTH,0
47006,Regina--Lewvan,SK,LPC,18893
47006,Regina--Lewvan,SK,CPC,21988
47006,Regina--Lewvan,SK,NDP,2573
47006,Regina--Lewvan,SK,BQ,0
47006,Regina--Lewvan,SK,GPC,272
47006,Regina--Lewvan,SK,PPC,243
47006,Regina--Lewvan,SK,OTH,0
47007,Regina--Qu'Appelle,SK,LPC,11391
47007,Regina--Qu'Appelle,SK,CPC,27024
47007,Regina--Qu'Appelle,SK,NDP,3388
47007,Regina--Qu'Appelle,SK,BQ,0
47007,Regina--Qu'Appelle,SK,GPC,0
47007,Regina--Qu'Appelle,SK,PPC,441
47007,Regina--Qu'Appelle,SK,OTH,0
47008,Regina--Wascana,SK,LPC,19252
47008,Regina--Wascana,SK,CPC,22072
47008,Regina--Wascana,SK,NDP,2138
47008,Regina--Wascana,SK,BQ,0
47008,Regina--Wascana,SK,GPC,289
47008,Regina--Wascana,SK,PPC,326
47008,Regina--Wascana,SK,OTH,0
47009,Saskatoon South,SK,LPC,20107
47009,Saskatoon South,SK,CPC,24516
47009,Saskatoon South,SK,NDP,4515
47009,Saskatoon South,SK,BQ,0
47009,Saskatoon South,SK,GPC,310
47009,Saskatoon South,SK,PPC,308
47009,Saskatoon South,SK,OTH,0
47010,Saskatoon--University,SK,LPC,19622
47010,Saskatoon--University,SK,CPC,23178
47010,Saskatoon--University,SK,NDP,4035
47010,Saskatoon--University,SK,BQ,0
47010,Saskatoon--University,SK,GPC,263
47010,Saskatoon--University,SK,PPC,327
47010,Saskatoon--University,SK,OTH,0
47011,Saskatoon West,SK,LPC,10254
47011,Saskatoon West,SK,CPC,19814
47011,Saskatoon West,SK,NDP,7187
47011,Saskatoon West,SK,BQ,0
47011,Saskatoon West,SK,GPC,376
47011,Saskatoon West,SK,PPC,0
47011,Saskatoon West,SK,OTH,0
47012,Souris--Moose Mountain,SK,LPC,4051
47012,Souris--Moose Mountain,SK,CPC,34793
47012,Souris--Moose Mountain,SK,NDP,1888
47012,Souris--Moose Mountain,SK,BQ,0
47012,Souris--Moose Mountain,SK,GPC,235
47012,Souris--Moose Mountain,SK,PPC,0
47012,Souris--Moose Mountain,SK,OTH,461
47013,Swift Current--Grasslands--Kindersley,SK,LPC,4420
47013,Swift Current--Grasslands--Kindersley,SK,CPC,32292
47013,Swift Current--Grasslands--Kindersley,SK,NDP,2250
47013,Swift Current--Grasslands--Kindersley,SK,BQ,0
47013,Swift Current--Grasslands--Kindersley,SK,GPC,0
47013,Swift Current--Grasslands--Kindersley,SK,PPC,0
47013,Swift Current--Grasslands--Kindersley,SK,OTH,426
47014,Yorkton--Melville,SK,LPC,5338
47014,Yorkton--Melville,SK,CPC,28702
47014,Yorkton--Melville,SK,NDP,2034
47014,Yorkton--Melville,SK,BQ,0
47014,Yorkton--Melville,SK,GPC,713
47014,Yorkton--Melville,SK,PPC,0
47014,Yorkton--Melville,SK,OTH,226
48001,Airdrie--Cochrane,AB,LPC,16714
48001,Airdrie--Cochrane,AB,CPC,50252
48001,Airdrie--Cochrane,AB,NDP,2591
48001,Airdrie--Cochrane,AB,BQ,0
48001,Airdrie--Cochrane,AB,GPC,0
48001,Airdrie--Cochrane,AB,PPC,0
48001,Airdrie--Cochrane,AB,OTH,1003
48002,Battle River--Crowfoot,AB,LPC,7566
48002,Battle River--Crowfoot,AB,CPC,53684
48002,Battle River--Crowfoot,AB,NDP,2061
48002,Battle River--Crowfoot,AB,BQ,0
48002,Battle River--Crowfoot,AB,GPC,474
48002,Battle River--Crowfoot,AB,PPC,1022
48002,Battle River--Crowfoot,AB,OTH,0
48003,Bow River,AB,LPC,9562
48003,Bow River,AB,CPC,44605
48003,Bow River,AB,NDP,1689
48003,Bow River,AB,BQ,0
48003,Bow River,AB,GPC,0
48003,Bow River,AB,PPC,0
48003,Bow River,AB,OTH,698
48004,Calgary Centre,AB,LPC,28824
48004,Calgary Centre,AB,CPC,31604
48004,Calgary Centre,AB,NDP,1665
48004,Calgary Centre,AB,BQ,0
48004,Calgary Centre,AB,GPC,362
48004,Calgary Centre,AB,PPC,365
48004,Calgary Centre,AB,OTH,126
48005,Calgary Confederation,AB,LPC,33112
48005,Calgary Confederation,AB,CPC,31839
48005,Calgary Confederation,AB,NDP,2844
48005,Calgary Confederation,AB,BQ,0
48005,Calgary Confederation,AB,GPC,400
48005,Calgary Confederation,AB,PPC,302
48005,Calgary Confederation,AB,OTH,342
48006,Calgary Crowfoot,AB,LPC,25386
48006,Calgary Crowfoot,AB,CPC,39971
48006,Calgary Crowfoot,AB,NDP,1741
48006,Calgary Crowfoot,AB,BQ,0
48006,Calgary Crowfoot,AB,GPC,346
48006,Calgary Crowfoot,AB,PPC,360
48006,Calgary Crowfoot,AB,OTH,131
48007,Calgary East,AB,LPC,17062
48007,Calgary East,AB,CPC,32490
48007,Calgary East,AB,NDP,2092
48007,Calgary East,AB,BQ,0
48007,Calgary East,AB,GPC,664
48007,Calgary East,AB,PPC,908
48007,Calgary East,AB,OTH,458
48008,Calgary Heritage,AB,LPC,23673
48008,Calgary Heritage,AB,CPC,42088
48008,Calgary Heritage,AB,NDP,1691
48008,Calgary Heritage,AB,BQ,0
48008,Calgary Heritage,AB,GPC,493
48008,Calgary Heritage,AB,PPC,0
48008,Calgary Heritage,AB,OTH,548
48009,Calgary McKnight,AB,LPC,19546
48009,Calgary McKnight,AB,CPC,20863
48009,Calgary McKnight,AB,NDP,1204
48009,Calgary McKnight,AB,BQ,0
48009,Calgary McKnight,AB,GPC,273
48009,Calgary McKnight,AB,PPC,323
48009,Calgary McKnight,AB,OTH,269
48010,Calgary Midnapore,AB,LPC,21979
48010,Calgary Midnapore,AB,CPC,48131
48010,Calgary Midnapore,AB,NDP,2271
48010,Calgary Midnapore,AB,BQ,0
48010,Calgary Midnapore,AB,GPC,495
48010,Calgary Midnapore,AB,PPC,556
48010,Calgary Midnapore,AB,OTH,0
48011,Calgary Nose Hill,AB,LPC,22276
48011,Calgary Nose Hill,AB,CPC,36597
48011,Calgary Nose Hill,AB,NDP,1975
48011,Calgary Nose Hill,AB,BQ,0
48011,Calgary Nose Hill,AB,GPC,430
48011,Calgary Nose Hill,AB,PPC,0
48011,Calgary Nose Hill,AB,OTH,314
48012,Calgary Shepard,AB,LPC,18421
48012,Calgary Shepard,AB,CPC,44363
48012,Calgary Shepard,AB,NDP,1780
48012,Calgary Shepard,AB,BQ,0
48012,Calgary Shepard,AB,GPC,302
48012,Calgary Shepard,AB,PPC,383
48012,Calgary Shepard,AB,OTH,0
48013,Calgary Signal Hill,AB,LPC,25174
48013,Calgary Signal Hill,AB,CPC,41638
48013,Calgary Signal Hill,AB,NDP,1656
48013,Calgary Signal Hill,AB,BQ,0
48013,Calgary Signal Hill,AB,GPC,0
48013,Calgary Signal Hill,AB,PPC,492
48013,Calgary Signal Hill,AB,OTH,265
48014,Calgary Skyview,AB,LPC,18842
48014,Calgary Skyview,AB,CPC,27808
48014,Calgary Skyview,AB,NDP,1351
48014,Calgary Skyview,AB,BQ,0
48014,Calgary Skyview,AB,GPC,0
48014,Calgary Skyview,AB,PPC,0
48014,Calgary Skyview,AB,OTH,2151
48015,Edmonton Centre,AB,LPC,24138
48015,Edmonton Centre,AB,CPC,20626
48015,Edmonton Centre,AB,NDP,8440
48015,Edmonton Centre,AB,BQ,0
48015,Edmonton Centre,AB,GPC,0
48015,Edmonton Centre,AB,PPC,468
48015,Edmonton Centre,AB,OTH,756
48016,Edmonton Gateway,AB,LPC,19435
48016,Edmonton Gateway,AB,CPC,26385
48016,Edmonton Gateway,AB,NDP,2565
48016,Edmonton Gateway,AB,BQ,0
48016,Edmonton Gateway,AB,GPC,0
48016,Edmonton Gateway,AB,PPC,474
48016,Edmonton Gateway,AB,OTH,3293
48017,Edmonton Griesbach,AB,LPC,8973
48017,Edmonton Griesbach,AB,CPC,22256
48017,Edmonton Griesbach,AB,NDP,16717
48017,Edmonton Griesbach,AB,BQ,0
48017,Edmonton Griesbach,AB,GPC,302
48017,Edmonton Griesbach,AB,PPC,318
48017,Edmonton Griesbach,AB,OTH,400
48018,Edmonton Manning,AB,LPC,17603
48018,Edmonton Manning,AB,CPC,26445
48018,Edmonton Manning,AB,NDP,4935
48018,Edmonton Manning,AB,BQ,0
48018,Edmonton Manning,AB,GPC,0
48018,Edmonton Manning,AB,PPC,824
48018,Edmonton Manning,AB,OTH,0
48019,Edmonton Northwest,AB,LPC,20907
48019,Edmonton Northwest,AB,CPC,29194
48019,Edmonton Northwest,AB,NDP,3597
48019,Edmonton Northwest,AB,BQ,0
48019,Edmonton Northwest,AB,GPC,335
48019,Edmonton Northwest,AB,PPC,593
48019,Edmonton Northwest,AB,OTH,0
48020,Edmonton Riverbend,AB,LPC,27075
48020,Edmonton Riverbend,AB,CPC,30343
48020,Edmonton Riverbend,AB,NDP,2563
48020,Edmonton Riverbend,AB,BQ,0
48020,Edmonton Riverbend,AB,GPC,0
48020,Edmonton Riverbend,AB,PPC,410
48020,Edmonton Riverbend,AB,OTH,0
48021,Edmonton Southeast,AB,LPC,18481
48021,Edmonton Southeast,AB,CPC,25206
48021,Edmonton Southeast,AB,NDP,2536
48021,Edmonton Southeast,AB,BQ,0
48021,Edmonton Southeast,AB,GPC,0
48021,Edmonton Southeast,AB,PPC,881
48021,Edmonton Southeast,AB,OTH,560
48022,Edmonton Strathcona,AB,LPC,10709
48022,Edmonton Strathcona,AB,CPC,19768
48022,Edmonton Strathcona,AB,NDP,28027
48022,Edmonton Strathcona,AB,BQ,0
48022,Edmonton Strathcona,AB,GPC,366
48022,Edmonton Strathcona,AB,PPC,386
48022,Edmonton Strathcona,AB,OTH,431
48023,Edmonton West,AB,LPC,23995
48023,Edmonton West,AB,CPC,31201
48023,Edmonton West,AB,NDP,3164
48023,Edmonton West,AB,BQ,0
48023,Edmonton West,AB,GPC,0
48023,Edmonton West,AB,PPC,534
48023,Edmonton West,AB,OTH,121
48024,Foothills,AB,LPC,13706
48024,Foothills,AB,CPC,54874
48024,Foothills,AB,NDP,1923
48024,Foothills,AB,BQ,0
48024,Foothills,AB,GPC,589
48024,Foothills,AB,PPC,796
48024,Foothills,AB,OTH,0
48025,Fort McMurray--Cold Lake,AB,LPC,7193
48025,Fort McMurray--Cold Lake,AB,CPC,39649
48025,Fort McMurray--Cold Lake,AB,NDP,1337
48025,Fort McMurray--Cold Lake,AB,BQ,0
